request_id,created_at,closed_at,status,priority,category,subcategory,location,team,owner,channel,sla_hours,resolution_hours,reopened,satisfaction_score,last_updated_at,source_system
SR-101203,2026-08-11T12:02:45.434889Z,2026-08-14T18:07:38.565744Z,Closed,Normal,Billing & Payments,Refund request,North Service Center,Billing Operations,C. Davis,Phone,48,78.08,No,2,2026-08-14T18:07:38.565744Z,Contact Center
SR-101205,2026-08-11T12:22:58.877343Z,2026-08-13T13:00:28.911058Z,Closed,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,T. Nguyen,Web,48,48.63,No,3,2026-08-13T13:00:28.911058Z,Contact Center
SR-101207,2026-08-11T13:43:50.621341Z,2026-08-16T01:50:02.776070Z,Closed,Low,Equipment & Maintenance,Replacement request,Remote,Field Operations,V. Hall,Web,96,108.10,No,4,2026-08-16T01:50:02.776070Z,Contact Center
SR-101198,2026-08-11T14:54:03.933408Z,2026-08-13T08:44:15.698364Z,Closed,Normal,Delivery & Fulfillment,Late delivery,Central Service Center,Customer Care,D. Wilson,Mobile,48,41.84,No,5,2026-08-13T08:44:15.698364Z,Field App
SR-101200,2026-08-11T16:28:59.021485Z,2026-08-14T20:01:04.046907Z,Closed,Normal,Permit & Compliance,Policy clarification,North Service Center,Compliance Services,I. Adams,Email,48,75.53,No,4,2026-08-14T20:01:04.046907Z,Service Portal
SR-101206,2026-08-11T17:14:51.481487Z,2026-08-12T02:19:32.671443Z,Closed,Normal,Account Access,Permission request,West Service Center,Technical Support,J. Brooks,Web,48,9.08,No,4,2026-08-12T02:19:32.671443Z,Service Portal
SR-101199,2026-08-11T17:41:14.538945Z,2026-08-14T06:17:08.203232Z,Closed,Low,Permit & Compliance,Policy clarification,Remote,Compliance Services,I. Adams,Email,96,60.60,No,5,2026-08-14T06:17:08.203232Z,Contact Center
SR-101201,2026-08-11T18:20:02.311282Z,2026-08-13T09:02:40.343125Z,Closed,Low,Billing & Payments,Payment failure,South Service Center,Billing Operations,R. Williams,Email,96,38.71,No,3,2026-08-13T09:02:40.343125Z,Service Portal
SR-101208,2026-08-11T18:23:42.758046Z,2026-08-12T02:20:12.634921Z,Closed,Normal,Account Access,Identity verification,Remote,Technical Support,A. Patel,Mobile,48,7.94,No,,2026-08-12T02:20:12.634921Z,Service Portal
SR-101202,2026-08-11T19:08:41.539418Z,2026-08-14T14:20:49.877000Z,Closed,Normal,Billing & Payments,Refund request,West Service Center,Billing Operations,C. Davis,Web,48,67.20,No,3,2026-08-14T14:20:49.877000Z,Service Portal
SR-101204,2026-08-11T20:07:34.502927Z,2026-08-14T00:00:13.698440Z,Closed,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Walk-in,48,51.88,Yes,3,2026-08-14T00:00:13.698440Z,Contact Center
SR-101215,2026-08-12T07:32:34.312946Z,2026-08-13T09:30:34.185601Z,Closed,Normal,Account Access,Identity verification,South Service Center,Technical Support,J. Brooks,Web,48,25.97,No,4,2026-08-13T09:30:34.185601Z,Service Portal
SR-101221,2026-08-12T10:10:45.515986Z,2026-08-12T22:34:38.658383Z,Closed,Normal,Account Access,Password reset,West Service Center,Technical Support,J. Brooks,Email,48,12.40,No,4,2026-08-12T22:34:38.658383Z,Field App
SR-101220,2026-08-12T12:15:20.551086Z,2026-08-15T09:12:26.082329Z,Closed,High,Billing & Payments,Payment failure,South Service Center,Billing Operations,C. Davis,Walk-in,16,68.95,No,4,2026-08-15T09:12:26.082329Z,Service Portal
SR-101216,2026-08-12T13:58:32.853826Z,2026-08-14T15:01:34.959160Z,Closed,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,C. Davis,Walk-in,48,49.05,No,3,2026-08-14T15:01:34.959160Z,Contact Center
SR-101210,2026-08-12T14:02:01.445337Z,2026-08-12T18:30:11.119867Z,Closed,High,Account Access,Password reset,Remote,Technical Support,M. Chen,Mobile,16,4.47,No,4,2026-08-12T18:30:11.119867Z,Service Portal
SR-101214,2026-08-12T15:06:13.066938Z,2026-08-13T01:54:38.696560Z,Closed,Critical,Permit & Compliance,Documentation review,Central Service Center,Compliance Services,O. Scott,Phone,4,10.81,No,,2026-08-13T01:54:38.696560Z,Service Portal
SR-101212,2026-08-12T15:17:33.269436Z,2026-08-13T07:58:47.761270Z,Closed,Critical,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Email,4,16.69,No,4,2026-08-13T07:58:47.761270Z,Service Portal
SR-101217,2026-08-12T15:32:33.061755Z,2026-08-12T21:04:44.784609Z,Closed,Normal,Account Access,Password reset,South Service Center,Technical Support,S. Rivera,Web,48,5.54,No,3,2026-08-12T21:04:44.784609Z,Field App
SR-101209,2026-08-12T15:33:51.521348Z,2026-08-16T03:16:12.887361Z,Closed,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Email,48,83.71,No,4,2026-08-16T03:16:12.887361Z,Field App
SR-101213,2026-08-12T17:08:18.658561Z,2026-08-14T05:37:12.678349Z,Closed,Normal,Billing & Payments,Invoice question,Remote,Billing Operations,C. Davis,Web,48,36.48,No,5,2026-08-14T05:37:12.678349Z,Service Portal
SR-101219,2026-08-12T18:57:32.556207Z,2026-08-14T07:26:18.302629Z,Closed,Normal,Permit & Compliance,Application status,North Service Center,Compliance Services,I. Adams,Mobile,48,36.48,No,5,2026-08-14T07:26:18.302629Z,Service Portal
SR-101211,2026-08-12T20:27:29.669737Z,2026-08-15T21:20:34.439041Z,Closed,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Phone,48,72.88,No,3,2026-08-15T21:20:34.439041Z,Service Portal
SR-101218,2026-08-12T20:28:24.706908Z,2026-08-13T13:45:15.830323Z,Closed,High,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Web,16,17.28,No,,2026-08-13T13:45:15.830323Z,Field App
SR-101225,2026-08-13T07:35:47.350898Z,2026-08-15T18:15:24.385559Z,Closed,Normal,Equipment & Maintenance,Device repair,Remote,Field Operations,P. Garcia,Phone,48,58.66,No,,2026-08-15T18:15:24.385559Z,Service Portal
SR-101233,2026-08-13T08:38:34.208058Z,2026-08-16T12:34:45.591262Z,Closed,Normal,Permit & Compliance,Documentation review,South Service Center,Compliance Services,F. Wright,Phone,48,75.94,No,4,2026-08-16T12:34:45.591262Z,Contact Center
SR-101233,2026-08-13T08:38:34.208058Z,2026-08-16T12:34:45.591262Z,Closed,Normal,Permit & Compliance,Documentation review,South Service Center,Compliance Services,F. Wright,Phone,48,75.94,No,4,2026-08-23T12:13:13.474391Z,Contact Center
SR-101227,2026-08-13T10:24:43.012370Z,2026-08-15T15:25:06.339191Z,Closed,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,T. Nguyen,Phone,48,53.01,No,,2026-08-15T15:25:06.339191Z,Service Portal
SR-101222,2026-08-13T11:47:14.008256Z,2026-08-15T15:51:09.437304Z,Closed,Normal,Permit & Compliance,Application status,Remote,Compliance Services,O. Scott,Mobile,48,52.07,No,,2026-08-15T15:51:09.437304Z,Service Portal
SR-101226,2026-08-13T13:44:57.452957Z,2026-08-17T19:38:47.807751Z,Closed,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,R. Williams,Web,48,101.90,No,,2026-08-17T19:38:47.807751Z,Contact Center
SR-101231,2026-08-13T14:42:16.492776Z,2026-08-15T19:10:23.976553Z,Closed,Low,Billing & Payments,Payment failure,West Service Center,Billing Operations,L. Moore,Phone,96,52.47,No,4,2026-08-15T19:10:23.976553Z,Service Portal
SR-101229,2026-08-13T15:49:04.577724Z,2026-08-22T01:03:06.194576Z,Closed,High,Delivery & Fulfillment,Address correction,West Service Center,Customer Care,D. Wilson,Email,16,201.23,No,,2026-08-22T01:03:06.194576Z,Service Portal
SR-101228,2026-08-13T17:15:29.049171Z,2026-08-14T04:49:40.768048Z,Closed,Normal,Account Access,Permission request,Remote,Technical Support,J. Brooks,Web,48,11.57,No,4,2026-08-14T04:49:40.768048Z,Contact Center
SR-101230,2026-08-13T18:53:11.258006Z,2026-08-14T10:11:44.860571Z,Closed,Critical,Billing & Payments,Invoice question,Central Service Center,Billing Operations,R. Williams,Mobile,4,15.31,No,4,2026-08-14T10:11:44.860571Z,Service Portal
SR-101232,2026-08-13T19:35:21.145602Z,2026-08-15T15:55:47.499745Z,Closed,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,C. Davis,Mobile,48,44.34,No,4,2026-08-15T15:55:47.499745Z,Field App
SR-101223,2026-08-13T19:40:37.173165Z,,In Progress,Low,Equipment & Maintenance,Preventive maintenance,South Service Center,Field Operations,V. Hall,Phone,96,,No,,2026-08-14T11:38:00.703910Z,Contact Center
SR-101224,2026-08-13T20:25:19.832270Z,2026-08-16T01:00:25.675035Z,Closed,Low,Delivery & Fulfillment,Address correction,Remote,Customer Care,B. Martin,Web,96,52.58,No,5,2026-08-16T01:00:25.675035Z,Service Portal
SR-101238,2026-08-14T09:00:21.307661Z,2026-08-15T14:56:20.295737Z,Closed,Normal,Equipment & Maintenance,Device repair,Central Service Center,Field Operations,P. Garcia,Phone,48,29.93,No,,2026-08-15T14:56:20.295737Z,Service Portal
SR-101237,2026-08-14T09:05:17.880406Z,2026-08-16T10:17:11.228899Z,Closed,High,Billing & Payments,Payment failure,South Service Center,Billing Operations,L. Moore,Web,16,49.20,No,4,2026-08-16T10:17:11.228899Z,Service Portal
SR-101240,2026-08-14T09:58:51.476641Z,2026-08-16T16:10:44.528139Z,Closed,Low,Billing & Payments,Invoice question,South Service Center,Billing Operations,L. Moore,Email,96,54.20,No,,2026-08-16T16:10:44.528139Z,Service Portal
SR-101242,2026-08-14T10:21:03.095210Z,2026-08-17T14:41:41.335506Z,Closed,Normal,Permit & Compliance,Documentation review,Remote,Compliance Services,I. Adams,Web,48,76.34,No,3,2026-08-17T14:41:41.335506Z,Service Portal
SR-101239,2026-08-14T11:33:58.879154Z,2026-08-16T11:22:55.200313Z,Closed,Normal,Billing & Payments,Invoice question,South Service Center,Billing Operations,L. Moore,Walk-in,48,47.82,No,5,2026-08-16T11:22:55.200313Z,Field App
SR-101234,2026-08-14T12:30:32.692145Z,2026-08-17T02:03:11.117619Z,Closed,Normal,Equipment & Maintenance,Replacement request,North Service Center,Field Operations,N. Lewis,Email,48,61.54,No,,2026-08-17T02:03:11.117619Z,Contact Center
SR-101236,2026-08-14T13:17:37.736085Z,2026-08-17T09:54:41.205176Z,Closed,Normal,Permit & Compliance,Application status,South Service Center,Compliance Services,O. Scott,Email,0,68.62,No,,2026-08-17T09:54:41.205176Z,Contact Center
SR-101241,2026-08-14T15:15:27.691275Z,2026-08-16T00:33:32.254309Z,Closed,Normal,Billing & Payments,Invoice question,South Service Center,Billing Operations,T. Nguyen,Mobile,48,33.30,No,4,2026-08-16T00:33:32.254309Z,Contact Center
SR-101235,2026-08-14T17:39:29.849297Z,2026-08-16T08:06:16.067012Z,Closed,High,Permit & Compliance,Documentation review,West Service Center,Compliance Services,O. Scott,Email,16,38.45,No,3,2026-08-16T08:06:16.067012Z,Contact Center
SR-101243,2026-08-14T18:38:59.052069Z,2026-08-19T18:24:20.824283Z,Closed,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,T. Nguyen,Email,48,119.76,No,2,2026-08-19T18:24:20.824283Z,Service Portal
SR-101246,2026-08-15T07:50:14.924793Z,,In Progress,Low,Equipment & Maintenance,Replacement request,Remote,Field Operations,P. Garcia,Phone,96,,No,,2026-08-16T12:00:45.101058Z,Service Portal
SR-101247,2026-08-15T08:27:20.867936Z,2026-08-19T02:08:59.649092Z,Closed,Normal,Equipment & Maintenance,Preventive maintenance,South Service Center,Field Operations,H. Clark,Email,48,89.69,No,4,2026-08-19T02:08:59.649092Z,Service Portal
SR-101249,2026-08-15T08:51:21.267094Z,2026-08-15T23:23:54.778676Z,Closed,Normal,Delivery & Fulfillment,Late delivery,Central Service Center,Customer Care,D. Wilson,Web,48,14.54,No,,2026-08-15T23:23:54.778676Z,Service Portal
SR-101250,2026-08-15T09:16:28.526531Z,2026-08-18T08:50:10.808734Z,Closed,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,R. Williams,Web,48,71.56,No,4,2026-08-18T08:50:10.808734Z,Service Portal
SR-101245,2026-08-15T11:55:16.689594Z,2026-08-17T13:07:09.831605Z,Closed,High,Billing & Payments,Payment failure,Central Service Center,Billing Operations,T. Nguyen,Web,16,49.20,No,3,2026-08-17T13:07:09.831605Z,Service Portal
SR-101248,2026-08-15T13:41:29.490199Z,2026-08-16T16:48:37.399787Z,Closed,High,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Web,16,27.12,No,,2026-08-16T16:48:37.399787Z,Field App
SR-101253,2026-08-15T14:38:00.540334Z,2026-08-16T10:05:01.774023Z,Closed,Critical,Billing & Payments,Invoice question,South Service Center,Billing Operations,C. Davis,Phone,4,19.45,No,4,2026-08-16T10:05:01.774023Z,Field App
SR-101251,2026-08-15T14:55:33.461181Z,2026-08-17T09:43:20.333347Z,Closed,Normal,Permit & Compliance,Policy clarification,South Service Center,Compliance Services,I. Adams,Phone,48,42.80,No,5,2026-08-17T09:43:20.333347Z,Field App
SR-101252,2026-08-15T16:01:15.212130Z,2026-08-16T04:43:32.673364Z,Closed,Critical,Delivery & Fulfillment,Late delivery,Central Service Center,Customer Care,K. Johnson,Walk-in,4,12.70,No,3,2026-08-16T04:43:32.673364Z,Service Portal
SR-101244,2026-08-15T16:50:27.137334Z,2026-08-16T05:57:39.469904Z,Closed,Normal,General Inquiry,Feedback,Central Service Center,Customer Care,D. Wilson,Phone,48,13.12,No,3,2026-08-16T05:57:39.469904Z,Field App
SR-101257,2026-08-16T08:20:25.598960Z,2026-08-18T03:43:02.994237Z,Closed,Normal,Delivery & Fulfillment,Late delivery,West Service Center,Customer Care,B. Martin,Walk-in,48,43.38,No,4,2026-08-18T03:43:02.994237Z,Contact Center
SR-101254,2026-08-16T09:47:42.953446Z,2026-08-18T21:14:50.119833Z,Closed,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Phone,48,59.45,Yes,,2026-08-18T21:14:50.119833Z,Service Portal
SR-101255,2026-08-16T15:32:31.661562Z,2026-08-20T17:42:00.382663Z,Closed,Normal,Permit & Compliance,Policy clarification,Central Service Center,,G. Baker,Mobile,48,98.16,No,,2026-08-20T17:42:00.382663Z,Service Portal
SR-101258,2026-08-16T16:01:57.403059Z,2026-08-19T16:27:47.971652Z,Closed,Low,Billing & Payments,Refund request,South Service Center,Billing Operations,T. Nguyen,Email,96,72.43,No,,2026-08-19T16:27:47.971652Z,Field App
SR-101256,2026-08-16T16:36:45.285319Z,2026-08-17T03:31:10.582285Z,Closed,High,General Inquiry,Feedback,South Service Center,Customer Care,D. Wilson,Web,16,10.91,No,4,2026-08-17T03:31:10.582285Z,Contact Center
SR-101262,2026-08-17T08:04:14.276550Z,2026-08-19T14:39:06.112528Z,Closed,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,T. Nguyen,Web,48,54.58,Yes,3,2026-08-19T14:39:06.112528Z,Service Portal
SR-101259,2026-08-17T08:25:31.778869Z,2026-08-17T16:25:04.261272Z,Closed,Normal,Account Access,Permission request,West Service Center,Technical Support,M. Chen,Mobile,48,7.99,Yes,4,2026-08-17T16:25:04.261272Z,Contact Center
SR-101264,2026-08-17T08:47:36.533314Z,2026-08-18T03:45:20.042513Z,Closed,Normal,General Inquiry,Feedback,West Service Center,Customer Care,D. Wilson,Web,48,18.96,No,,2026-08-18T03:45:20.042513Z,Service Portal
SR-101267,2026-08-17T09:55:56.472106Z,2026-08-20T16:47:26.835848Z,Closed,Normal,Equipment & Maintenance,Preventive maintenance,Central Service Center,Field Operations,N. Lewis,Email,48,78.86,No,3,2026-08-20T16:47:26.835848Z,Contact Center
SR-101268,2026-08-17T10:28:06.777161Z,2026-08-19T10:22:52.641645Z,Closed,Normal,Billing & Payments,Payment failure,West Service Center,Billing Operations,T. Nguyen,Web,48,47.91,No,,2026-08-19T10:22:52.641645Z,Contact Center
SR-101263,2026-08-17T11:00:00.032863Z,2026-08-17T08:00:00.032863Z,Closed,High,Equipment & Maintenance,Device repair,Central Service Center,Field Operations,V. Hall,Web,16,-3,No,4,2026-08-19T00:46:52.343503Z,Field App
SR-101269,2026-08-17T13:30:06.942980Z,2026-08-20T20:53:52.572488Z,Closed,Normal,Billing & Payments,Invoice question,South Service Center,Billing Operations,T. Nguyen,Email,48,79.40,No,3,2026-08-20T20:53:52.572488Z,Field App
SR-101266,2026-08-17T16:13:28.416667Z,2026-08-18T00:20:17.003314Z,Closed,High,Account Access,Identity verification,West Service Center,Technical Support,A. Patel,Phone,16,8.11,No,4,2026-08-18T00:20:17.003314Z,Service Portal
SR-101261,2026-08-17T18:31:39.137849Z,2026-08-18T19:53:56.224617Z,Closed,Normal,Delivery & Fulfillment,Damaged item,North Service Center,Customer Care,D. Wilson,Web,48,25.37,No,5,2026-08-18T19:53:56.224617Z,Service Portal
SR-101265,2026-08-17T19:33:42.243510Z,2026-08-20T13:30:15.509880Z,Closed,Normal,Equipment & Maintenance,Device repair,South Service Center,Field Operations,H. Clark,Mobile,48,65.94,No,4,2026-08-20T13:30:15.509880Z,Service Portal
SR-101260,2026-08-17T20:00:56.936847Z,,Pending Customer,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,C. Davis,Mobile,48,,No,,2026-08-20T01:55:38.557693Z,Service Portal
SR-101275,2026-08-18T07:50:52.717149Z,,Pending Customer,Low,Billing & Payments,Payment failure,South Service Center,Billing Operations,C. Davis,Web,96,,No,,2026-08-19T13:53:52.698376Z,Contact Center
SR-101274,2026-08-18T08:22:41.711768Z,2026-08-22T07:17:35.705036Z,Closed,Low,Equipment & Maintenance,Replacement request,North Service Center,Field Operations,H. Clark,Mobile,96,94.91,No,5,2026-08-22T07:17:35.705036Z,Service Portal
SR-101273,2026-08-18T09:43:05.665821Z,,Open,Normal,Billing & Payments,Refund request,South Service Center,Billing Operations,L. Moore,Web,48,,No,,2026-08-19T07:01:08.313920Z,Service Portal
SR-101278,2026-08-18T11:07:25.276660Z,2026-08-18T13:16:01.234904Z,Closed,Critical,Account Access,Password reset,Central Service Center,Technical Support,S. Rivera,Web,4,2.14,No,4,2026-08-18T13:16:01.234904Z,Service Portal
SR-101277,2026-08-18T11:53:08.253741Z,2026-08-18T21:24:53.888186Z,Closed,Normal,Account Access,Identity verification,Central Service Center,Technical Support,S. Rivera,Web,48,9.53,No,4,2026-08-18T21:24:53.888186Z,Service Portal
SR-101270,2026-08-18T14:26:14.262873Z,2026-08-20T08:04:12.223395Z,Closed,High,Billing & Payments,Refund request,West Service Center,Billing Operations,L. Moore,Web,16,41.63,No,2,2026-08-20T08:04:12.223395Z,Service Portal
SR-101271,2026-08-18T14:32:30.535915Z,2026-08-18T22:08:47.578629Z,Closed,Normal,Unmapped / Legacy,Identity verification,North Service Center,Technical Support,A. Patel,Walk-in,48,7.60,No,4,2026-08-18T22:08:47.578629Z,Service Portal
SR-101272,2026-08-18T14:42:50.009326Z,,In Progress,Normal,Billing & Payments,Payment failure,South Service Center,Billing Operations,C. Davis,Mobile,48,,No,,2026-08-19T21:16:15.622405Z,Service Portal
SR-101279,2026-08-18T14:52:17.183111Z,2026-08-22T11:29:15.463465Z,Closed,Low,Permit & Compliance,Application status,Central Service Center,Compliance Services,O. Scott,Phone,96,92.62,No,5,2026-08-22T11:29:15.463465Z,Contact Center
SR-101276,2026-08-18T19:07:32.602413Z,2026-08-23T06:37:39.196531Z,Closed,Normal,Billing & Payments,Invoice question,South Service Center,Billing Operations,R. Williams,Web,48,107.50,No,3,2026-08-23T06:37:39.196531Z,Contact Center
SR-101286,2026-08-19T07:56:51.507405Z,2026-08-20T23:10:31.807929Z,Closed,Normal,Delivery & Fulfillment,Address correction,Central Service Center,Customer Care,D. Wilson,Walk-in,48,39.23,No,5,2026-08-20T23:10:31.807929Z,Service Portal
SR-101280,2026-08-19T09:13:57.893296Z,2026-08-22T17:43:06.245846Z,Closed,Normal,Billing & Payments,Refund request,North Service Center,Billing Operations,C. Davis,Mobile,48,80.49,No,3,2026-08-22T17:43:06.245846Z,Contact Center
SR-101284,2026-08-19T11:03:02.425766Z,2026-08-19T21:08:18.384314Z,Closed,Normal,Account Access,Identity verification,South Service Center,Technical Support,J. Brooks,Web,48,10.09,No,4,2026-08-19T21:08:18.384314Z,Field App
